filepath,SAC,WAC,STC,WTC,SCC,WCC,Correct
Mutation_Detected\Rules\Mutated\WAC\WAC_WateringSystem_5_0_6.txt,0,1,0,0,0,0,1
Mutation_Detected\Rules\Mutated\WAC\WAC_WateringSystem_5_1_1.txt,0,1,0,0,0,0,1
Mutation_Detected\Rules\Mutated\WAC\WAC_WateringSystem_5_6_1.txt,0,1,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WAC\WAC_WateringSystem_5_6_2.txt,0,1,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WAC\WAC_WateringSystem_5_6_3.txt,0,1,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WAC\WAC_WateringSystem_5_6_4.txt,0,1,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WAC\WAC_WateringSystem_5_6_5.txt,0,1,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WAC\WAC_WateringSystem_5_6_6.txt,0,1,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WAC\WAC_WateringSystem_5_6_7.txt,0,1,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WAC\WAC_WateringSystem_5_6_8.txt,0,1,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WAC\WAC_WateringSystem_6_0_1.txt,0,1,0,0,0,0,1
Mutation_Detected\Rules\Mutated\WAC\WAC_WateringSystem_6_0_10.txt,0,1,0,0,0,0,1
Mutation_Detected\Rules\Mutated\WAC\WAC_WateringSystem_6_0_11.txt,0,1,0,0,0,0,1
Mutation_Detected\Rules\Mutated\WAC\WAC_WateringSystem_6_0_12.txt,0,1,0,0,0,0,1
Mutation_Detected\Rules\Mutated\WAC\WAC_WateringSystem_6_0_13.txt,0,1,0,0,0,0,1
Mutation_Detected\Rules\Mutated\WAC\WAC_WateringSystem_6_0_14.txt,0,1,0,0,0,0,1
Mutation_Detected\Rules\Mutated\WAC\WAC_WateringSystem_6_0_15.txt,0,1,0,0,0,0,1
Mutation_Detected\Rules\Mutated\WAC\WAC_WateringSystem_6_0_16.txt,0,1,0,0,0,0,1
Mutation_Detected\Rules\Mutated\WAC\WAC_WateringSystem_6_0_17.txt,0,1,0,0,0,0,1
Mutation_Detected\Rules\Mutated\WAC\WAC_WateringSystem_6_0_18.txt,0,1,0,0,0,0,1
Mutation_Detected\Rules\Mutated\WAC\WAC_WateringSystem_6_0_2.txt,0,1,0,0,0,0,1
Mutation_Detected\Rules\Mutated\WAC\WAC_WateringSystem_6_0_3.txt,0,1,0,0,0,0,1
Mutation_Detected\Rules\Mutated\WAC\WAC_WateringSystem_6_0_4.txt,0,1,0,0,0,0,1
Mutation_Detected\Rules\Mutated\WAC\WAC_WateringSystem_6_0_5.txt,0,1,0,0,0,0,1
Mutation_Detected\Rules\Mutated\WAC\WAC_WateringSystem_6_0_6.txt,0,1,0,0,0,0,1
Mutation_Detected\Rules\Mutated\WAC\WAC_WateringSystem_6_0_7.txt,1,1,0,0,0,0,1
Mutation_Detected\Rules\Mutated\WAC\WAC_WateringSystem_6_0_8.txt,1,1,0,0,0,0,1
Mutation_Detected\Rules\Mutated\WAC\WAC_WateringSystem_6_0_9.txt,1,1,0,0,0,0,1
Mutation_Detected\Rules\Mutated\WAC\WAC_WateringSystem_6_1_1.txt,0,1,0,0,0,0,1
Mutation_Detected\Rules\Mutated\WAC\WAC_WateringSystem_6_1_2.txt,0,1,0,0,0,0,1
Mutation_Detected\Rules\Mutated\WAC\WAC_WateringSystem_6_1_3.txt,1,1,0,0,0,0,1
Mutation_Detected\Rules\Mutated\WAC\WAC_WateringSystem_6_1_4.txt,1,1,0,0,0,0,1
Mutation_Detected\Rules\Mutated\WAC\WAC_WateringSystem_6_1_5.txt,1,1,0,0,0,0,1
Mutation_Detected\Rules\Mutated\WAC\WAC_WateringSystem_6_1_6.txt,1,1,0,0,0,0,1
Mutation_Detected\Rules\Mutated\WAC\WAC_WateringSystem_6_1_7.txt,1,1,0,0,0,0,1
Mutation_Detected\Rules\Mutated\WAC\WAC_WateringSystem_6_1_8.txt,1,1,0,0,0,0,1
Mutation_Detected\Rules\Mutated\WAC\WAC_WateringSystem_6_1_9.txt,1,1,0,0,0,0,1
Mutation_Detected\Rules\Mutated\WAC\WAC_WateringSystem_7_0_1.txt,0,1,0,0,0,0,1
Mutation_Detected\Rules\Mutated\WAC\WAC_WateringSystem_7_0_10.txt,0,1,0,0,0,0,1
Mutation_Detected\Rules\Mutated\WAC\WAC_WateringSystem_7_0_11.txt,0,1,0,0,0,0,1
Mutation_Detected\Rules\Mutated\WAC\WAC_WateringSystem_7_0_12.txt,0,1,0,0,0,0,1
Mutation_Detected\Rules\Mutated\WAC\WAC_WateringSystem_7_0_2.txt,0,1,0,0,0,0,1
Mutation_Detected\Rules\Mutated\WAC\WAC_WateringSystem_7_0_3.txt,0,1,0,0,0,0,1
Mutation_Detected\Rules\Mutated\WAC\WAC_WateringSystem_7_0_4.txt,0,1,0,0,0,0,1
Mutation_Detected\Rules\Mutated\WAC\WAC_WateringSystem_7_0_5.txt,0,1,0,0,0,0,1
Mutation_Detected\Rules\Mutated\WAC\WAC_WateringSystem_7_0_6.txt,0,1,0,0,0,0,1
Mutation_Detected\Rules\Mutated\WAC\WAC_WateringSystem_7_0_7.txt,0,1,0,0,0,0,1
Mutation_Detected\Rules\Mutated\WAC\WAC_WateringSystem_7_0_8.txt,0,1,0,0,0,0,1
Mutation_Detected\Rules\Mutated\WAC\WAC_WateringSystem_7_0_9.txt,0,1,0,0,0,0,1
Mutation_Detected\Rules\Mutated\WAC\WAC_WateringSystem_7_1_1.txt,0,1,0,0,0,0,1
Mutation_Detected\Rules\Mutated\WAC\WAC_WateringSystem_7_1_2.txt,0,1,0,0,0,0,1
Mutation_Detected\Rules\Mutated\WAC\WAC_WateringSystem_7_1_3.txt,0,1,0,0,0,0,1
Mutation_Detected\Rules\Mutated\WAC\WAC_WateringSystem_7_1_4.txt,0,1,0,0,0,0,1
Mutation_Detected\Rules\Mutated\WAC\WAC_WateringSystem_7_6_1.txt,0,1,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WAC\WAC_WateringSystem_7_6_10.txt,0,1,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WAC\WAC_WateringSystem_7_6_11.txt,0,1,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WAC\WAC_WateringSystem_7_6_12.txt,0,1,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WAC\WAC_WateringSystem_7_6_13.txt,0,1,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WAC\WAC_WateringSystem_7_6_14.txt,0,1,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WAC\WAC_WateringSystem_7_6_15.txt,0,1,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WAC\WAC_WateringSystem_7_6_16.txt,0,1,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WAC\WAC_WateringSystem_7_6_2.txt,0,1,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WAC\WAC_WateringSystem_7_6_3.txt,0,1,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WAC\WAC_WateringSystem_7_6_4.txt,0,1,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WAC\WAC_WateringSystem_7_6_5.txt,0,1,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WAC\WAC_WateringSystem_7_6_6.txt,0,1,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WAC\WAC_WateringSystem_7_6_7.txt,0,1,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WAC\WAC_WateringSystem_7_6_8.txt,0,1,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WAC\WAC_WateringSystem_7_6_9.txt,0,1,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WCC\WCC_demo_0_1_1.txt,0,0,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_demo_0_3_1.txt,0,0,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_demo_0_3_2.txt,0,0,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_demo_1_0_1.txt,0,0,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_demo_1_3_1.txt,0,0,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_demo_1_3_2.txt,0,0,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_demo_2_0_1.txt,0,0,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_demo_2_1_1.txt,0,0,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_demo_2_3_1.txt,0,0,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_demo_2_3_2.txt,0,0,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_demo_3_0_1.txt,0,0,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_demo_3_0_2.txt,0,0,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_demo_3_1_1.txt,0,0,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_demo_3_1_2.txt,0,0,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_demo_4_0_1.txt,0,0,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_demo_4_1_1.txt,0,0,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_demo_4_3_1.txt,0,0,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_demo_4_3_2.txt,0,0,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_demo_5_0_1.txt,0,0,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_demo_5_1_1.txt,0,0,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_demo_5_3_1.txt,0,0,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_demo_5_3_2.txt,0,0,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_demo_6_0_1.txt,0,0,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_demo_6_1_1.txt,0,0,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_demo_6_3_1.txt,0,0,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_demo_6_3_2.txt,0,0,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_0_2_1.txt,0,1,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_0_2_10.txt,0,1,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_0_2_11.txt,0,1,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_0_2_12.txt,0,1,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_0_2_13.txt,0,1,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_0_2_2.txt,0,1,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_0_2_3.txt,0,1,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_0_2_4.txt,0,1,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_0_2_5.txt,0,1,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_0_2_6.txt,0,1,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_0_2_7.txt,0,1,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_0_2_8.txt,0,1,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_0_2_9.txt,0,1,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_0_3_1.txt,0,0,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_0_3_10.txt,0,0,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_0_3_11.txt,0,0,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_0_3_12.txt,0,0,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_0_3_13.txt,0,0,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_0_3_2.txt,0,0,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_0_3_3.txt,0,0,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_0_3_4.txt,0,0,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_0_3_5.txt,0,0,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_0_3_6.txt,0,0,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_0_3_7.txt,0,0,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_0_3_8.txt,0,0,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_0_3_9.txt,0,0,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_0_5_1.txt,0,0,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_0_5_10.txt,0,0,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_0_5_11.txt,0,0,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_0_5_12.txt,0,0,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_0_5_13.txt,0,0,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_0_5_14.txt,0,0,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_0_5_15.txt,0,0,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_0_5_16.txt,0,0,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_0_5_17.txt,0,0,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_0_5_18.txt,0,0,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_0_5_19.txt,0,0,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_0_5_2.txt,0,0,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_0_5_20.txt,0,0,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_0_5_21.txt,0,0,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_0_5_22.txt,0,0,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_0_5_23.txt,0,0,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_0_5_24.txt,0,0,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_0_5_25.txt,0,0,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_0_5_26.txt,0,0,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_0_5_3.txt,0,0,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_0_5_4.txt,0,0,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_0_5_5.txt,0,0,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_0_5_6.txt,0,0,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_0_5_7.txt,0,0,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_0_5_8.txt,0,0,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_0_5_9.txt,0,0,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_1_0_1.txt,1,1,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_1_0_10.txt,1,1,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_1_0_11.txt,1,1,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_1_0_12.txt,1,1,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_1_0_13.txt,1,1,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_1_0_14.txt,1,1,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_1_0_15.txt,1,1,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_1_0_16.txt,1,1,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_1_0_17.txt,1,1,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_1_0_18.txt,1,1,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_1_0_19.txt,1,1,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_1_0_2.txt,1,1,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_1_0_20.txt,1,1,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_1_0_21.txt,1,1,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_1_0_22.txt,1,1,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_1_0_23.txt,1,1,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_1_0_24.txt,1,1,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_1_0_25.txt,1,1,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_1_0_26.txt,1,1,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_1_0_27.txt,1,1,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_1_0_28.txt,1,1,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_1_0_29.txt,1,1,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_1_0_3.txt,1,1,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_1_0_30.txt,1,1,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_1_0_31.txt,1,1,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_1_0_32.txt,1,1,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_1_0_33.txt,1,1,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_1_0_34.txt,1,1,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_1_0_35.txt,1,1,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_1_0_36.txt,1,1,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_1_0_4.txt,1,1,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_1_0_5.txt,1,1,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_1_0_6.txt,1,1,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_1_0_7.txt,1,1,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_1_0_8.txt,1,1,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_1_0_9.txt,1,1,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_1_2_1.txt,0,1,1,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_1_2_2.txt,0,1,1,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_1_2_3.txt,0,1,1,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_1_3_1.txt,0,0,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_1_3_2.txt,0,0,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_1_3_3.txt,0,0,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_1_5_1.txt,0,0,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_1_5_2.txt,0,0,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_1_5_3.txt,0,0,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_1_5_4.txt,0,0,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_1_5_5.txt,0,0,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_1_5_6.txt,0,0,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_2_0_1.txt,0,1,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_2_0_10.txt,0,1,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_2_0_11.txt,0,1,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_2_0_12.txt,0,1,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_2_0_13.txt,0,1,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_2_0_14.txt,0,1,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_2_0_15.txt,0,1,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_2_0_16.txt,0,1,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_2_0_17.txt,0,1,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_2_0_18.txt,0,1,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_2_0_19.txt,0,1,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_2_0_2.txt,0,1,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_2_0_20.txt,0,1,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_2_0_21.txt,0,1,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_2_0_22.txt,0,1,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_2_0_23.txt,0,1,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_2_0_24.txt,0,1,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_2_0_25.txt,0,1,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_2_0_26.txt,0,1,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_2_0_27.txt,0,1,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_2_0_28.txt,0,1,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_2_0_29.txt,0,1,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_2_0_3.txt,0,1,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_2_0_30.txt,0,1,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_2_0_31.txt,0,1,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_2_0_32.txt,0,1,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_2_0_33.txt,0,1,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_2_0_34.txt,0,1,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_2_0_35.txt,0,1,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_2_0_36.txt,0,1,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_2_0_37.txt,0,1,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_2_0_38.txt,0,1,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_2_0_39.txt,0,1,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_2_0_4.txt,0,1,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_2_0_40.txt,0,1,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_2_0_41.txt,0,1,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_2_0_42.txt,0,1,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_2_0_43.txt,0,1,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_2_0_44.txt,0,1,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_2_0_45.txt,0,1,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_2_0_46.txt,0,1,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_2_0_47.txt,0,1,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_2_0_48.txt,0,1,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_2_0_5.txt,0,1,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_2_0_6.txt,0,1,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_2_0_7.txt,0,1,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_2_0_8.txt,0,1,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_2_0_9.txt,0,1,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_2_3_1.txt,0,1,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_2_3_2.txt,0,1,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_2_3_3.txt,0,1,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_2_3_4.txt,0,1,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_2_5_1.txt,0,0,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_2_5_2.txt,0,0,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_2_5_3.txt,0,0,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_2_5_4.txt,0,0,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_2_5_5.txt,0,0,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_2_5_6.txt,0,0,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_2_5_7.txt,0,0,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_2_5_8.txt,0,0,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_3_0_1.txt,0,0,0,0,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_irrigation_3_0_10.txt,0,0,0,0,0,1,1
